,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
11,20 February 2019,BA_Harrison,5," Far too much lame humour.
",God-like space traveller Ego (Kurt Russell) reveals to Peter Quill (AKA Starlord) that he is his father and tries to convince his new-found son to become part of his plan to assimilate the entire universe.,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
12,17 February 2021,daveh282001-893-288947,9," Great time!
","3 hour movies are usually too long. (Some movies are too long at any length). This movie seemed too short. The whole film is fun to watch. Most of the pacing, the story and the dialogue are excellent. The humor is actually funny and the characters, which were introduced in the first GG film, continue to be dynamic in this sequel. I actually cared about the characters. I especially liked Michael Rooker's An-du character, and his admission that he loves Quill like a son. Actually, the only ones who don't get a happy ending are the Cree & Ego. Great special effects too. 👍🏻👍🏻",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
13,8 May 2017,jon.h.ochiai,10," The One There By Your Side
","""Guardians of the Galaxy Vol. 2"" is less smart ass than the original and all heart. ""Guardians 2"" is all about family. ""Vol. 2"" is the movie rarity—the sequel greater than the original. ""Guardians of the Galaxy Vol. 2"" retains its whimsical irreverence and funnier than thou swag with stunning visuals. From the opening sequence the Guardians hilariously thrash and get thrashed by a galactic serpent on some distant planet. Their mission is to recover some invaluable unpronounceable energy batteries for the elitist Sovereign race. Director and Writer James Gunn establishes the veiled narrative thread, and the movie is warp speed ahead.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
14,6 May 2017,hjalsayegh,10," Action, drama, comedy and might even be better then the first one!
","I went into the movie blind, I expected something OK-ish but Vol.3 might actually be better then the first one!",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
15,28 May 2017,imdb2-5,5," Must disengage brain entirely to enjoy
","With so much talent in this film, it's so disappointing that the writers were right . Don't waste a dime on developing a sensible plot because the hordes of fans will eat this crap up like it was a 5 star meal. Hence the 8.1 star rating which reflects a demographic with time on their hands and a studio with plenty of marketing budget.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
16,14 August 2017,kosmasp,9," The sequel we've been looking for
","Of course the first one came completely from out of nowhere. Well not in a sense that no one knew the movie was being made or came out in the cinema. But no one expected anything from it. And it became this larger than life thing. With characters so well written and with just enough swagger and good dialog/one-liners, it's almost crazy that no one expected this would be great.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
17,21 May 2017,mmcgee282,10," Excellent
","I just now remember clearly about part 1,after I saw part two.It was part of the grand opening of the mini -max in 2014.For some reason I never payed attention to Chris Prat at that time.In the same theater,now with a bright picture,thing have changed.Now there's Baby Groot,since Daddy Groot had died in the first one.Gamora and her evil sister Nebula,now being taken to prison for a crime, Daddy is gone.Now Gamora,Drax,Rocket Peter are now super friend fighting all the crime in the universe,but, they have a lot of conflict with each other,almost like where that nebula and Gamora have sibling rivalry with each other.In the cave scene where Nebula was chasing Gamora with her space ship where ,it ends up in crash,after Gamora rescues nebula,Gamara admits that she had felt that she had to win all the time is that their sisterly relationship was sour.Peter,played by the king of 3D ,look how many films Rhonda Fleming did in 3D,discover that he has allegedly a father,played by Kurt Russel,as Ego.So the supper heroes are invited to Ego's planet ,but something is too good to be true about it.Gamora tries to warns Peter,but, he is too enthrall about hew found Daddy.there seems to be a strong daddy theme here.There is the new character,who is assistant of Ego a female character with dark eyes and two pointing sensor on her heard ,Mantis played by Pom Klementieff ,who senses feelings from everyone.Drax ,played by Dave Bautista is so obsessed with his wife and child being gone still that he does not like Mantis.When I saw the beginning of the sequence when Pete's father,who was young looking Kurt Russel.You thought how did they make him look younger?Was it through digital process ? nope.It was another actor, Aaron Swartz.Sylvester Stallone makes an appearance in which he is the leader of a group,that kicked out Yondo,played by Michael Rooker, for making profit.Yondu was the one who kidnapped Peter end enslaved him ,there is a big surprise about Yondu at the end.When Ayesha,played by Elisabeth Debicki,with her assistant ,played by Meredith Quill,declares war against the super friends.Her team fight them in a way that it looks like all of them are playing a video arcade game.One of the bad character has a strong ego about his name ,Taser Face ,played by Chris Sullivan,As the character explains ,""would know fear ,hearing my name ,"" or what what he was emphasizing in so many words,leads to a laugh.Stan Lee makes an appearance.Single strip 3D as usual.Equivalent OT Eastman color versus technicolor.Very entertaining.05/21/17",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
18,29 April 2017,phanthinga,9," It not surpass the first one but still a fun sequel
",I guess after the incredible successful of the first movie Marvel finally gave James Gunn all the right to create his own superheroes movie and the result is Guardians of the Galaxy Vol. 2 not only a fun movie sequel but also a big pop culture Easter eggs.The movie is fill with enough iconic figures of the late 80s and 90s that guarantee to make you have a nostalgic blast from start to finish.The humor of the movie is still there with many scene that make the audience laugh out loud involving The Guardians especially Rocket and baby Groot but sometime does get a little over head.The chemistry between characters is as strong as ever when this time they not only have to save the galaxy one again but also have to face off with their own problem and learn how to work not as a team but as a family.Because family is the main topic of this movie so you have to expect there a lot of cheesy speech about family that kinda awkward and ridiculous at first but in the end it managed to make me almost cried.One last thing you guys seriously need to check out Awesome mix vol 2 it freaking kick ass,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
19,20 May 2017,Samuel-Shovel,5," Fun To Look At, Grating To Listen To
","Just got out of the theater and here are my initial thoughts: stunning visuals and CGI-work, a sub-par plot with forced jokes, and a lack of an emotional payoff.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
20,20 August 2017,crberme,8," Great sequel overall
","Guardians of the Galaxy Vol. 2 is a great movie, and I would say better than the recent superhero movies. I'm afraid thought that the first movie set the expectations so high that is not crazy to doubt if this one was able to keep up.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
21,7 May 2017,keal,10," Laugh out loud funny movie filled with many touching moments that will make you cry!
","Guardians Of The Galaxy Vol. 2 is such a glorious celebration of all that's enjoyable about going to the movies. It makes you feel you've gotten your money's worth, from the ticket price to all the expensive food and drink items. Everyone in the theater walked out chatting and laughing about the movie. I can't think of a way to make a more enjoyable movie than GOTG 2.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
22,25 April 2017,autisticreviewers,9," Autistic Reviewers Opinion Of This Movie.
","The Autistic Reviewers have been waiting for this movie to come out for ages now. The biggest question is: Was it worth the wait? You bet it was! ""Set to the backdrop of Awesome Mixtape #2, 'Guardians of the Galaxy Vol. 2' continues the team's adventures as they unravel the mystery of Peter Quill's true parentage."" It picks exactly where the last one left off. The moment the film starts off you know you are in for the ride of your life. The intro is easily one of the most memorable, hilarious and action packed things you'll see in a superhero movie. The sequel never loses its touch with the humor the first one provided. It also had really nice touches of emotion/sadness to it. it's also filled with twists and turns that you'll never see coming.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
23,8 July 2017,urthpainter,3," Guardians of the what?
",The most astonishing thing about this movie to me is how fast I forgot the entire experience.,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
24,30 April 2017,Theo Robertson,4," More Of The Same
",The only reason I watched this was down to be it being something of event cinema. I do vaguely remember seeing the original GOTG and it wasn't until after seeing Volume 2 that I revisited my review to find that I didn't like the original movie and not liking that one I didn't like this one either ,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
25,4 May 2017,Samirsbureau,8," Top-Notch Entertainment !
",*SPOILER FREE REVIEW*,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
26,9 May 2017,bankofmarquis,9," Better Than The First GOTG!!!
","I have to admit that I really liked, but did not LOVE the first Guardians of the Galaxy film, so when I entered the local cineplex to check out Volume 2, I had lowered my expectations, figuring I'd find a film that was filled with ""sequel-itis"" and be just a step down from the previous film.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
27,8 May 2017,MrHomerJay,10," This movie is a joyous experience. Guaranteed to raise your mood!
","James Gunn is clearly a fan of the work, and his love for the material shows through out the movie. Such a weird and bizarre universe so beautifully adapted to the screen.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
28,8 May 2017,immanuelwilliams1982,10," Open Mindedly Exploring the Chauvinistic Celestial Domain
","This story has a philosophically intriguing and imaginative theme. If a person lived forever and for millions of years, what would be his psychology. What if he is also able to manifest his physical body and his world through his thoughts. This movie presents a picture where this person becomes extremely egoistic. There is no 'she' to this 'him' and I think that's what went wrong with this guy.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
29,8 May 2017,semaj1968,10," So Good, Just Pure and Simple Pleasure
","The intro was one of the best I've seen in a movie for a long time, Mixture of Groot dancing to ELO's Mr Blue Skies while the rest fight in the background is pure mind blowing Joy. So many LOL moments, the cinema crowd were in stitches, I have to go see this again, I won't meander on too long but this for me was on par and up there for the first movie. That's tough thing to pull off these days as the firstwas mind blowing as I don't think anyone expected it to be so good again I was expecting this to be great but not as good but I was wrong. Part of me was hoping for another tentative link towards Infinity Wars but a minor niggle on my part. Great Movie Great Characters Great Laughs",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
30,7 November 2021,fanpepox,8," Reusing what worked with its predecesor while declining a little bit in plot quality.
","Guardians of the Galaxy Vol.2 plays it safe by repeating what made 2014's Guardians of the Galaxy a wonderful film, yet fails to amuse as much as its predecesor did. It's more colourful, more vibrant, more nonchalant and personal, but gives the sensation of relying too much on the popularity of the first film, with the same goofy characters doing goofy things and only a couple of them showing a real grow. Still a great experience, but not greater than the last one.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
31,24 April 2017,MiroslavKyuranov,8," Crazy Trip To The MCU Cosmic World
","If you love the first chapter, then you'll definitely like Volume 2. The relations between every character evolve and every one of them got a special moment in the movie. Now, we all knew that Baby Groot is adorable and predictably he'll stole the show, but man...Drax, Rocket, Gamora, Nebula, Yondu even Mantis they're all awesome in their way. Of course, Star Lord makes what he can do best, leading the group of a**holes.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
32,29 April 2017,PyroSikTh,9," Funny, Emotional, Smart, Characterful, Beautiful, not as good as Vol.1
","I'll get this out of the way first; Vol. 2 doesn't beat it's predecessor, in fact it may not even equal it. Guardians of the Galaxy was a pure masterpiece of a Space Opera, and Vol. 2 never quite meets the same nigh-perfection of the first film. But I won't waste this review comparing the two movies, because the only result of that is a negative impression of Vol. 2, and that's not the impression I want to paint at all.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
33,7 May 2017,DKosty123,8," Back For More 3D Saving And Next One Already on The Way
","Like the first round, it appears it is always smart to keep the original formula together and keep going. James Gunn writes and directs this one, the same as the first one. A lot of the original cast is back too. It is done with jut a much fun and spirit as the first one.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
34,10 May 2017,DarkVulcan29,9," The team of hero misfits return
","I think of Guardian of the Galaxy has the red haired step brother to The Avengers. Funny space adventure, with some dramatic moment. All the actors have good chemistry, and really feel comfortable in there roles. CGI Rocket Racoon voiced by Bradley Cooper, and Groot voiced by Vin Diesel really stole a lot of scenes. I was eagerly waiting for the sequel.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
35,11 June 2017,ShelbyTMItchell,8," Original is the Best but Love This One Too
",It is the characters that we have grown to come and love. And that Peter Quill and his team are back. And how that they end up being the Guardians of the Galaxy officially fighting bad guys.,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
36,8 May 2017,larrymeers,10," Funny and Action Packed!
","Guardians of the Galaxy Vol. 2 is the 15th in the Marvel Universe (i wonder how the studio hasn't ran out of ideas). This film focuses on the guardians and how they must fight off the gold people after stealing something of theirs, while Star Lord discovers his father and discovers the truth about him. That is one of the things i loved about this movie, so many things are going on and it is not distracting at all. It still manages to stay fresh and funny. The actors are still pretty good and some have improved over the last movie like Drax and Yondu. I also thought Ego(star lord's father) was a fantastic character. The dialogue is funny and very creative. As always the CGI is very good and the movie just looked beautiful. As far as action goes, i thought this was a great improvement. In the end, Guardians of the Galaxy Vol. 2 is the best movie i have seen all year so far, as it improves with the characters, plot, action sequences, and comedy. A+ or 10/10. AHHH MY NIPPLES!-Drax",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
37,29 April 2017,paul-2369,10," Finally the wait is over and GOTG2 delivers
",I haven't been to see a movie on opening night for over 10 years but I've been eagerly waiting for this with bated breathe... ,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
38,29 March 2020,DoNotComeToTheCinemaDepressed,8," An Expansion to Vol. 1 🎊
",Vol. 1 had the Advantage of Originality but Vol. 2 has the Advantage of Expanding on those Characters and Adding an Even more Amazing Spectacle on top of it.,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
39,3 May 2017,trinaboice,10," Volume 2 brings 2x the fun and action
",Grade: A,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
40,25 April 2017,Johnny-the-Film-Sentinel-2187,8," Marvel's The Empire Strikes Back.
",***MAJOR Spoilers Ahead Regarding The Film's Story***,/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
41,26 April 2017,quincytheodore,8," Family lesson from space pirates
","When the first Guardians of Galaxy ended with high note, specifically with ""Ain't No Mountain High Enough"", I was thoroughly blown away. Volume 2 is just a tad shy from that magical moment, yet it's an entertaining barrage of visual, music and humor of its own right. This time the space odyssey shines unexpectedly bright from the excellent supporting characters and their openly dysfunctional relationships while keeping the core charm from the original.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
42,27 August 2017,lojitsu,9," I'm Mary Poppins Y'all!!
","Here's The Lowedown on ""Guardians of the Galaxy Vol. 2"" (PG-13 - 2017- US)...I'm Mary Poppins Y'all!!!",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
43,26 April 2017,mvrk,1," Our every year ritualistic going-to-the-theater-to-watch-a Marvel-movie finally begins.
","I feel like a drone. Every year Marvel comes out with its new set of movies and every year like drones we all go out to see them. And for this reason Marvel makes tons of $$$ without any quality improvement or originality, because as drones, we all just gobble it up. It's like we have been given a command: ""This year you will see the following movies and not hold them to any standard, kapeesh!!"" ",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
44,6 May 2017,shoguncrosse,10," Best Marvel Flick to Date
","Being its own universe away from the comics (as has always been) I went into this already knowing to expect some things I've known and loved since childhood reading comics, as well as surprising things that were and are new to the MCU. Blew me away to say the least. I got the nostalgia feeling mixed with the new action packed and new spins on characters feelings :). Nothing I didn't like about this movie to be honest so rated a perfect 10. Graphics were amazing, acting was great, it was hilarious at moments, action-packed throughout, and had me at the edge of my seat for the duration. I think this is all a movie should do and it achieved it.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
45,7 May 2017,Anurag-Shetty,10," The Guardians are back & they're freaking better than ever!
","Guardians of the Galaxy Vol. 2 continues with the adventures of Peter Quill/Star-Lord(Chris Pratt), Gamora(Zoe Saldana), Drax(Dave Bautista), Baby Groot(Vin Diesel) & Rocket(Bradley Cooper). This film takes place, a couple of months after the events of Guardians of the Galaxy(2014). Star-Lord, Gamora, Drax, Baby Groot & Rocket have made it a habit of saving, the various planets of the galaxy from imminent threats. Soon, Star-Lord & the rest of the guardians meet a mysterious man named Ego(Kurt Russell) & Mantis(Pom Klementieff). These two new characters might be the key to discovering, the truth about Peter Quill's father. ",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
46,7 August 2017,drgrozozo,4," Here's how not to do a sequel
","OMG, what a terrible sequel to one of the best movies of the decade...",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
47,13 May 2017,george.schmidt,8," Full-blast, rocket fueled sequel; And yes Baby Groot is a hoot.
","GUARDIANS OF THE GALAXY, VOL. 2 (2017) *** Chris Pratt, Zoe Saldana, Dave Bautista (voices of Vin Diesel and Bradley Cooper), Michael Rooker, Karen Gillan, Pom Klementief, Sylvester Stallone, Kurt Russell (Cameos: Ving Rhames, Michelle Yeoh, David Haseselhoff, (Voice of Seth Green) ) Full-blast, rocket fueled sequel to the Marvel Comics cult hit reuniting the defenders of the cosmos with captain Peter Quill (Pratt) reunited with his interplanetary (literally) father (Russell, who else?) and discovering his friends lives are at stake in an interstellar combat for a life-source they need to protect. Director James Gunn (who also wrote the script) continues to pummel the viewer with eye-popping '70s progressive rock album imagery (waycool but a tad on the overload) with an equally impressive soundtrack of said era's jukebox pop nuggets underscoring the chicanery at hand. And yes Baby Groot is a hoot.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
48,10 May 2017,Hellmant,9," One of the very best films so far this year (that's for sure).
",'GUARDIANS OF THE GALAXY VOL. 2': Four and a Half Stars (Out of Five),/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
49,15 May 2017,aciessi,8," Space Oddity
","The Guardians are back. Bigger, badder, crazier and funnier than ever. However, how does this one size up the original? A film that surprised filmgoers everywhere and took the Marvel empire by storm as an August sleeper hit, three years ago. You can only capture that sense of discovery once, I suppose, but does that really matter in the end? Isn't the whole idea of this franchise to be a goofy, popcorn action flick that gives you more bang for your buck than most multiplexes serve up in a month? Guardians Vol. 2 does that in spades. It's unbelievable fun.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
50,30 April 2017,Delrvich,10," Gave this one some thought
","I had originally not made it past 15 minutes in Guardians of the Galaxy (2014) before walking out because of too many clichés at once (eg classics used in soundtrack, dance while you work, the choreographed fight scenes, precise long shots like ""throwing a dagger 30 feet, hitting, and knocking an orb out of someone's hand as the ran away"".) and given it a 1.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
51,4 May 2017,justicewillprevail,1," Meh... Fast and Furious in Space. *FAMILY*
","What's Hollywood's obsession with family these days? Wonder if it has to do the the growing culture of nepotism elsewhere. Regardless, a script cannot rely on simply yelling ""FAMILY"" as the motivation for EVERYTHING. And this movie works that cliché to DEATH. *LITERALLY*",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
52,1 May 2017,tdevil9,1," A flashy production with no substance
","At the time of writing, there are only 7 out of 120 user reviewers that did not like the movie. I know I will receive a multitude of unhelpful votes for voicing my honest feedback about this movie. However, I hope that my feedback will be helpful for people who are able to judge a film in an objective manner so that they, at least, will be able to save their hard earned cash.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
53,11 July 2017,jpachar82,10," Into the GalaxyAgain
","Based on fictional space faring superheroes, this new installment to the Guardians of the Galaxy franchise, follows a group of superheroes who go into the far reaches of the galaxy to defeat big bad enemies who want to take over the galaxy and the universe. In 2014, we were introduced to Star Lord (Peter Quill) (Chris Pratt), Gamora (Zoe Saldana), Drax the Destroyer (Dave Bautista), Groot (Vin Diesel), Rocket (Bradley Cooper) – this band of misfits were formed to protect the galaxy at all costs. Now a new threat has emerged, but in the unlikely person who would ever want to destroy the galaxy but also to bring his son in on the family business (OOPS! Have I said too much already.) With this all-star cast including Oscar Award, Golden Globe, and Screen Actor winner Kurt Russell – this movie will keep you on your toes, literally. With all these Marvel movies, tying into together and the post and mid credit scenes, this movie is extremely important to the future of the galaxy, but I will save that for you to decide.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
54,9 August 2017,AnishMisra,8," GOG 2 review
","Guardians of the Galaxy Vol 2 is a film written and directed by James Gunn. This film is again a part of the very famous MCU franchise. I hadn't seen the trailers, so I didn't actually know what to expect out of the film. I liked the first one a lot. And I ended up liking this one too.",/review/rw3874528/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_2_2017
