,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
15,4 May 2015,drew_atreides,8," Solid, if slightly flawed, entry in the Marvel Universe
","...Phase 2 of the Marvel movies had been batting .500 for me. I did not enjoy Iron Man 3 or Thor: Dark World, but really dug Guardians of the Galaxy and Captain America: Winter Soldier (Cap 2 is probably the best film in the entire Marvel series!)",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
16,30 April 2016,miguelneto-74936,6," Disappointing
","Disappointing, it summarizes Avengers: Age of Ultron, the film is not bad, it's cool just cool, it is frustrating because all the world expected to be better than the first Avengers Ultron which is one of the best villains of the Marvel Comics he is simply poorly executed in this movie, really the film beginning excited about the action scenes, the effects are excellent, the CGI movie is hardly exaggerated, Mercury and another character very badly used, as the scarlet witch for a future in this universe Marvel, the film is unnecessary scenes, the jokes are always in the wrong time it breaks the film's climax, and the end where the Hulk flees the ship hope to explain in the Civil War film, now the worst thing in the movie, Hawkeye it has more space than owed it gets to be ridiculous, he can tip the witch and the mercury that was really ridiculous, the final scene of the movie was good most not enough to thrill, Avengers: Age of Ultron is not even bad, far from it, more we expected so that was better than the first to disappoint. Note 6.9",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
17,9 April 2023,ossie85,8," Strong sequel
","Avengers: Age of Ultron is an underrated film that, while not quite living up to the original Avengers movie, still manages to deliver plenty of humor and superhero action. The movie brings back our favorite heroes, including Iron Man, Captain America, Thor, Black Widow, Hawkeye, and the Hulk, as they face off against a new foe - the artificial intelligence program known as Ultron.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
18,25 July 2016,OllieSuave-007,4," A lackluster superhero flick
","This movie takes a long time to gain any steam, with a lot of all talk and no action in the first half of the movie. There is also little suspense and intrigue - just the superheroes pondering and conjuring their next mission, with Tony Stark and Bruce Banner creating a project called Ultron to act as a peacekeeping program serving as the movie's backdrop.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
19,10 May 2016,matt_hew,3," Same as the first movie (but with robots)
",It's quite an achievement to make a boring Superhero Movie so well done to all involved.,/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
20,25 December 2020,morrison-dylan-fan,8," The Avengers:Issue 2.
","During the break I had from watching the MCU between The Avengers and Captain America: Civil War, (2012 & 2016-both also reviewed) this was the main entry I read that people had problems with. Catching up on the issues I missed in those years on Disney+,I got set to witness the age of Ultron.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
21,30 April 2015,ThomasDrufke,9," The Beginning to the End
","This is why I love going to the movies. For two hours, I can forget everything that sucks about the real world and enjoy watching earth's mightiest, (and gosh darn it funniest) heroes (you're welcome Cap for not using the other word). I've always been more of a DC guy, but Marvel movies are just pure entertainment. Joss Whedon may have given us the funniest Marvel movie yet. Whether it was the Thor hammer gag about getting 'it up' or not, Captain America's bad language issues, or Hawkeye poking fun at himself, Age of Ultron was incredibly fun. To top all that, and the first film, Ultron is loaded with action that feels like it's straight out of the comic books.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
22,24 April 2015,coreyjdenford,8," Avengers re-assemble.
",Avengers:Age of Ultron my just be the best film of 2015 it started off great with a lot of action. Why I think this is the best superhero sequel ever.,/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
23,21 June 2021,kaden_lewis,9," Avengers: Age of Ultron
","Why all the hate? I know this is isn't on the level of ""The Avengers"" but it was still really good. I enjoyed the plot and story of this movie, I liked how we were introduced to new actors, and I also liked that we sort of got s glimpse into the franchises future. I thought the plot of needing to stop a ultra peace keeping robot from trying to make the human race extinct for peace was really good, and I think James Spader did a great job playing the role. I also liked the story of the movie to go along with it. Another thing I liked was that we were introduced to Wanda and Pietro Maximoff (Scarlet Witch and Quicksilver). I also though the acting from Elisabeth Olsen and Aaron Taylor-Johnson was great. It sucks we had to lose Pietro, he didn't even need to die, I feel the writers were just looking for a reason to write home out. I also liked how we got a little look into the future of the franchise with the Avengers trip to Wakanda. The last thing I liked about this movie was when Wanda gave most of the Avengers their dream sequences, sure, they were a little weird, but I thought they were pretty cool.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
24,24 April 2015,namashi_1,5," A Major Disappointment!
","If disappointment had lost a literal definition, it would be 'Avengers: Age of Ultron'. A lazy, soulless sequel, that shames its prequel & also the prolific superheroes. Despite the best of graphics & stars in hand, this summer bigger suffers from a stilted narrative.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
25,22 April 2015,moviexclusive,7," In character and theme much darker and more complex a sequel than its predecessor, Joss Whedon creates yet another immensely satisfying Avengers chapter
","If the first 'Avengers' movie was about building the team, then this one is about tearing them apart.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
26,25 April 2015,charzhino,6," Grossly underwhelming (spoiler free)
","Spoiler free review. Let me first start of by saying that I am not a Marvel ''fanboy'' or a DC nerd. The comic book genre of films have made it to my personal top 3 favourite genres in the last decade and the MCU has been a strong contributor to that rise. I hold the first Ironman, first Avengers and Captain America 1+2 in high regard. I did not like the direction they took with Iron Man 3 (more on this below) or Guardians of the Galaxy but Winter Soldier was a gem in terms of balancing solid action, drama and levity.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
27,22 April 2015,prospectus_capricornium,9," Explosive and Visually Extravagant, Yet Also Profound
","Given how teeming with multiple awkwardly-diverse characters the AVENGERS franchise is, you can imagine how difficult and mentally-exhausting it is to gather all these uniquely vivid plot lines, with all their interspersing expositories and asides, and still be able to form one coherent and fluidly-constructed narrative. The first Avengers movie proved itself able to carry the weight of such challenge, and came out successful in delivering one the most poignant superheroic tales ever told. This year, AGE of ULTRON blasts into cinemas carrying the load of mammoth anticipation. While it is expected to perform better—if not as well as the previous release—it will not be totally surprising, and will still be forgivable, if it falls just a feet beneath the staggering anticipation. Well, you can thank Joss Whedon for helming this projec. This movie soars past expectations.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
28,25 April 2015,FlashCallahan,4," He's fast, she's weird.....
","We find the team dealing with a threat of their own making..... a sentient robot called Ultron, who was originally designed as a peacekeeping program. Since Loki was captured, the team have been working to take down various cells of a secret society of villains known as HYDRA. ",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
29,13 May 2015,preppy-3,5," Age of Ultron? More like Age of BOREDOM!
","Bad sequel to the fantastic 2012 ""The Avengers"". Tony Stark/Iron Man (Robert Downey Jr.) and Bruce Banner/Hulk (Mark Ruffalo) attempt to jumpstart a system to keep peace all over the Earth. Things go wrong and they create a being called Ultron (voiced by James Spader) who sets out to destroy all humans. It's up to the Avengers to stop them but he's helped by the Scarlet Witch (Elizabeth Olson) and Quicksilver (Aaron Taylor-Johnson).",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
30,22 April 2015,Ramascreen,10," The road to hell is paved with good intentions
",AVENGERS: AGE OF ULTRON is simply amazing,/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
31,30 April 2015,griffolyon12,9," Movie Review: ""Avengers: Age of Ultron""
","Lightning rarely strikes twice and that is the first thing you've got to understand about Avengers: Age of Ultron. The Avengers was one of those one of a kind movie-going experiences, and while I don't think Age of Ultron ever tops its predecessor, it is a really awesome movie in its own right. Filled with wall-to-wall action and more probing character exploration, Age of Ultron is what Serenity was to Firefly (pardon the Joss Whedon comparisons, but the guy did write and direct all of the aforementioned films and TV series). Age of Ultron is darker and more serious-minded than The Avengers, and yet there are enough one-liners and awesome comic book panel-worthy moments of mayhem that keep the film entertaining and a fitting kick-off to the Summer of 2015.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
32,1 May 2015,pinkled5,5," No one was more disappointed than me
","It hurts to rate this so poorly, but it certainly deserves the low marks. There were so many things that ruined this movie for me.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
33,20 April 2015,Joejoesan,8," Even with high expectations it doesn't even disappoint!
","Tony Stark wants to invent something that benefits mankind but instead turns out to be the one responsible for the creation of this dangerous self thinking robot, Ultron. The Avengers must assemble once again to fight this menace that wants to kill all the humans on this planet. But Ultron is powerful and the way he is presented makes you wonder how our heroes can defeat him. Just you wait and see...",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
34,1 May 2015,cultfilmfreaksdotcom,1," Age of Dulltron
","In the first AVENGERS, the villain was Thor's personal albatross, and now Tony Stark's invention is out to save the world by destroying it, or something like that And while it took over half the original movie for the eclectic group to warm up to each other, now we begin with so much bantering camaraderie it's like hanging out with the popular kids after prom ",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
35,23 April 2015,Gordon-11,," Lacking the magic spark
","This film tells the story of the avengers coming together to fight against Ultron, the artificial intelligence with a mechanical body form. Ultron is so powerful that the avengers finally meet their mighty adversary.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
36,2 May 2015,RevRonster,10," Another great chapter in the MCU!
","I've been a loyal Marvel fan since I was a kid and the shared universe film series that began with ""Iron Man"" has pretty much become my drug of choice. I was very excited for ""Age of Ultron"" and the film did not disappoint me in any way.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
37,26 September 2015,bob the moo,," Has energy to distract, but little substance to engage
","I am as much to blame as anyone for the rash of superhero films doing the rounds, since I do generally enjoy them as very expensive productions, with high energy, humor, and action. Essentially they are easy to watch and generally entertaining. Looking ahead to future years, more of the standalone films will continue to get sequels, while generally also they all start to overlap and involve each other – in particular in the two-part Infinity Wars coming in about 3 years. On the basis of Age of Ultron though, this is perhaps not too much to get excited about, because the film is not a great deal to get excited about.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
38,7 May 2015,palavitsinis,10," This is why you pay the ticket!
","Well, I watched it last night and I am still amazed and thinking about it! Truly one of the greatest marvel movies. I read some of the negative reviews from other users and I have to say that I don't understand them. Sometimes it feels like they paid a ticket to see a marvel movie, and then they expected some kind of Oscar winning performance and some deep and meaningful life-inspiring story. No. That's not it. If you expect that, look for another movie. ",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
39,15 October 2015,MrDHWong,9," Action-packed, dramatic and funny in all the right places.
","Avengers: The Age of Ultron is the sequel to the fourth highest grossing movie of all time. At the risk of over-hyping it any more, I can say it's probably the best Marvel movie to date. It manages to be action-packed, dramatic and even very funny in all the right places.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
40,4 March 2022,Reviews_of_the_Dead,7," Interesting Social Commentary Vailed in a Bigger Popcorn Movie than the First
",This is a movie that I saw once in prep to go see another of the Avengers movies in the theater. Jaime and I watched this on our way to seeing Infinity War and Endgame as part of the Internet Movie Database poster we are working through.,/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
41,22 April 2015,quincytheodore,9," With myriad of stars and visual spectacle, Avengers: Age of Ultron is a pinnacle of excellence
","Pick a single name from the cast list, and chances are that name is worthy of leading a movie on their own. Having so many talented actors reprising their roles and few a new additions to the assemble, the movie has no shortage of star power. Action is exhilarating, all forms of heroes and foes blasting colorful beams, throwing acrobatic punches and aerial acrobat. This film is as big as one would hope, and more.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
42,22 April 2015,stephendaxter,9," A fun, comedic and action packed film that lived up to all expectations
","Avengers Age of Ultron was one of the biggest and most anticipated movies of the year and it did not disappoint. This movie was everything you want an avengers movie to be, a near perfect blend between Action, Comedy, and character development. I felt that they handled the large cast fairly well with each of the avengers getting a good amount of screen time. But it isn't just the individual characters that makes it so entertaining, it is the chemistry between the characters that works so well. All of the subplots and jokes that they carry throughout the film stay interesting and really elevate the film. The comedy is exactly what you expect from an avengers film, the back and forth jokes work to really lighten the mood and give it that Marvel film feel, even Ultron sneaks a few jokes in a couple of times.Now let's talk about the action, this film had plenty of action sequences from start to finish and they are just so fun and exciting and you are on the edge of your seat at all times. The way the film finds ways to capture all these characters fighting at the same time in a way so that you can see everything that happens is amazing. ",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
43,29 February 2020,henriquelrf,6," A Mess
","The movie is just a great mess, really, its more confuse to see it, that to understand Inception.
I really hope that the next one fix the falts of Ultron.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
44,24 April 2015,Anurag-Shetty,10," Exceeded my expectations in every way. The best superhero movie of all time!
","Avengers: Age of Ultron continues with the story of the Avengers, who are Earth's mightiest heroes. The team consists of Tony Stark/Iron Man(Robert Downey Jr.), Thor(Chris Hemsworth), Bruce Banner/The Hulk(Mark Ruffalo), Steve Rogers/Captain America(Chris Evans), Natasha Romanoff/Black Widow(Scarlett Johansson) & Clint Barton/Hawkeye(Jeremy Renner). After the events of The Avengers(2012), Iron Man 3(2013), Thor: The Dark World(2013) & Captain America: The Winter Soldier(2014), the Avengers are hot on the trail of Loki's scepter which is in the hands of HYDRA. Due to all the attacks on Earth in recent times, Tony Stark believes that the world needs additional protection, other than the Avengers. He convinces Dr. Bruce Banner to help him build Ultron(James Spader), a sentient robot that can protect the Earth & help the Avengers to stop any global threat. However, things don't quite go as planned. Ultron has a warped perception of the world & the Avengers. He wants all the Avengers extinct & has diabolical plans for the Earth. Now, it is up to the Avengers to stop Ultron before it's too late. However, it won't be easy as Ultron has the help of twins with incredible powers. They are Pietro Maximoff/Quicksilver(Aaron Taylor-Johnson) who has the power of super speed & Wanda Maximoff/Scarlet Witch(Elizabeth Olsen) who has the power of telekinesis & mind control. ",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
45,19 January 2021,manigarg0000,8," ICONIC
","It is a brilliant movie. It has some iconic scenes, the action sequences are awesome, the dialogues are very nicely written. I would say it is not as good as the other avengers but still it is pretty cool.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
46,13 February 2017,kaianmattmckay,5," Somewhat disappointed
","I'm a big fan of Marvel and have seen the other Avengers titles, and so I went into this one with certain expectations. They weren't met.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
47,6 June 2016,TheLittleSongbird,7," Not as good as the first film, still a solid sequel
","No matter how much 'Avengers'/Marvel detractors go out of their way to suggest that those who legitimately like the 'Avengers' films and Marvel's output are wrong and invent ridiculous conspiracy theories without proof, this reviewer loved 'Avengers Assemble' while acknowledging that it wasn't perfect.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
48,29 April 2015,ironhorse_iv,8," This uncanny movie directed by Joss Whedon is still pretty marvelous.
","When the Walt Disney Company purchase Marvel Studios in 2009; there was lots of doubts that story of the Avengers comics book, could ever be put on screen, and make sense to non-comic book readers. Marvel Studios, somehow pull it off, with the Phase One film campaign. From 2008 to 2012, the first set of movies introduces the core main characters of the Avengers superhero group, such as Iron Man (Robert Downey Jr.), Thor (Chris Hemsworth), and Captain America (Chris Evans), one by one. All this work in creating a Marvel Cinematic Universe, leaded to 2012's megahit, The Avengers, which compare all these characters into one film. Once again, Marvel Studios is trying to recapture the magic, by launching Phrase 2, which focuses on even more new characters, while exploiting the establish characters in solo missions type films. Most of those films, kinda work, as they help push the Infinity Stones storyline even more, while showing the breakdown of establish agency groups, such as S.H.I.E.L.D. When Marvel Studios once again, wanted to bring back Avengers, back together, it brought all types of sub-plot storyline back into one film. Sadly, in my opinion, Avengers 2: Age of Ultron doesn't really connect that well, with the other previous solo films. The film left a lot of the previous films plot-holes, unexplained and continue to make it, wider, with even more confusing, rush subplots. It kinda felt, like the movie was repeating itself, more than often. While, the movie does bring new light into the main characters dark gritty back stories, the main plot is pretty generic. Instead, of aliens trying to destroy the world, it is robots leaded by Ultron (Voiced by James Spader). The whole idea of the Avengers bringing Vision (Paul Bettany) to life, to protect the world, comes out of nowhere and seem kinda forced. Also, I didn't like how the Vision look. He look kinda stupid due to the costume changes. He looks a robot made out of Starbursts. Other than that, visually, this movie directed by Joss Weldon is amazing to watch. It had tons of great action pack scenes, but the writing would need, some work. The ""story telling"" in this movie is practically non-existent. The movie is nothing more than a giant action sequence sprinkled with what passes as dialogue in between. The humor was alright for the most part. The acting, throughout the film is pretty good. It was a bit weird, seeing Tony Stark in the Iron Man suit, because he destroy most of his technology in the end of 2013's Iron Man 3. Robert Downey Jr is indeed Iron Man. It would be, hard to replace him. I really hope, they will be able to keep, Downey aboard, until 2019's Avengers Infinity Wars are over. Chris Evans is everybody favorite Boy Scout, and he continues to make Captain America, seemed new. I love, how, the movie is settling up, the events between him and Stark, leading to 2016's Captain America: Civil War. It looks great. Chris Hemsworth as Thor, honed this part. I just didn't like his little sub mission. It didn't bring anything new to the table. I like, that Hawkeye (Jeremy Renner) is given, more depth. The whole romantic subplot, of Bruce Banner AKA Hulk (Mark Ruffalo) & Black Widow (Scarlett Johansson) seem odd. It was a mixed bag for me. I like, the whole Red Room exposition scene, but I really didn't buy, into Natasha having a thing for Banner, after having flings with both Captain America & Hawkeye in the previous films. Still, both of their acting is pretty well-done. The villains are pretty good. James Spader is amazing as Ultron. He has the right amount of wit and smarts, to play a convincing robotic megalomaniac. I really didn't like the changes, they did to the character origins, but I was willing to go with it. New characters like Elizabeth Olsen as the Scarlet Witch was really needed. She pretty own it. I really didn't mind, Aaron- Taylor-Johnson as Quicksilver, but it was kinda a disappointment. Evan Peters did a better job in 20th Century Fox's version of Quicksilver in 2014's X-Men: Day of Future Past. I really thought, that having Quicksilver in this Marvel Studios film, was very pointless, and I was somewhat right. I really had, no strong emotion ties with Aaron's version of character. Both Baron Strucker (Thomas Kretschmann) & Ulysses Klaue (Andy Serkis) seem like a waste. I hate to see them as half-baked, side villains. Still, it's nice to see Andy Serkis, not in a motion-capture type role. Also, look forward to the Stan Lee's cameo. The ending action scene to the film was kinda disappointing due to how outlandish, it was. It was simply impossible for the sequel to recapture the magic of seeing Earth's Mightiest Heroes assembled on screen for the first time, especially when they've popped up in each others' movies in the ensuing years and the overuse of trailers spoiling way too much of the film. Still, as far as second installments go- it was alright. It was good popcorn fun. It's a solid and entertaining follow-up. The post-credits scene wasn't anything, worthy to wait for. The music was kinda underwhelming. Wish, the music had the same tone of the first film. Overall: The film was OK. It easily fulfilled and the exceeded most of my expectations. It's time to assemble again and go see this movie. You wouldn't regret it! I do recommended, seeing this sequel.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
49,4 September 2021,BoilerYor,2," Even Worse Than The First One
",All sorts of trash gets rated above 7 on here.,/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
50,26 April 2015,jay-techie2007,10," A spectacle to watch!!
","With a mountain of expectations this movie went to the floors and pulled off something very few movies are able to. In fact, IMHO, none of the movies so far, has done it as brilliantly as Avengers AOU.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
51,23 April 2015,dvo_on,3," Felt so bland
","Everything seems so bland. The constant jibe of who gets the last word in seems forced, predictable and acts like an edit for the next scene. Coming out of the screening, there is not one scene or moment that i feel that i can walk away with in awe.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
52,11 May 2015,george.schmidt,8," More (or less) of the same
","AVENGERS : AGE OF ULTRON (2015) *** Robert Downey, Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans, Scarlett Johansson, Jeremy Renner, James Spader, Samuel L. Jackson, Don Cheadle, Aaron Taylor-Johnson, Elizabeth Olsen, Paul Bettany, Cobie Smulders, Anthony Mackie, Hayley Atwell, Idris Elba, Linda Cardellini, Stellan Skarsgard, Claudia Kim, Thomas Kretschmann, Andy Serkis. More (or less) of the same in the gang's all back to take on another life-force hellbent on destroying mankind - this time Marvel's Universe unleashes the titular artificial intelligence Frankenstein (silkily oozingly voiced by a smug Spader with spare of charm) ala Tony Stark's attempt for a global safeguard with malevolence aplenty in the long run. While the team assembled fires on all cylinders - Downey's snark, Hemsworth's powerhouse Thor, Evans' square to be hip Cap'n America - check check check - the film falters in its being quagmired in sentiment between Bruce Banner and Natasha Romanoff and Clint Barton's familial wares totally wears down the come-on-already-we-get-now-get-to-the-collective-ass-kicking-already! Filmmaker Joss Whedon returns - reportedly for the final time - and while his smart screenplay runs as best as anticipated for rock 'em-sock'em and slash/burn comedy it runs on its last act with just enough oomph for a possible re-entry for the franchise. Then again why ruin a good (enough) thing anyway.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
53,29 June 2015,bkoganbing,6," That spirit of fun
","If there were not an audience for Marvel comic heroes than clearly these films would not be made, to answer one other reviewer although I sympathize with him somewhat. The world is indeed an infinitely more complex place than the world of Marvel comics with clearly identifiable heroes and villains. But I get the feeling that from Robert Downey, Jr. on down the organizer and prime mover as Iron Man behind the Avengers these players do love doing these roles because it's a lot of fun. If they didn't show that spirit of fun to the audience than these films would never be made.",/review/rw3238460/?ref_=tt_urv,Avengers_Age_of_Ultron_2015
