,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
10,24 October 2021,Sir_AmirSyarif,6," Marks a bland start to the new phase of Marvel Cinematic Universe
","Destin Daniel Cretton's 'Shang-Chi and the Legend of the Ten Rings' marks a bland start to the new phase of Marvel Cinematic Universe. It is a spectacle with regards to action sequence and fighting choreography, but the film misses a solid storyline for an origin story as its titular character lacks personality and does not go through any heroic transformation story arc. Simu Liu has a strong presence as Shang-Chi, yet he is overshadowed by many of his more experienced co-stars.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
11,28 November 2021,briancham1994,7," Solid first half, messy second half
","I liked the first half of this film and I thought it was a fine addition to the Marvel Cinematic Universe. The backstory with the father and the mother was a nice wuxia inspiration and a cool way of introducing the Chinese theme to Marvel. The protagonist and Awkwafina had a believable friendship that struggled to balance enjoyment with living up to expectations. The tensed family relationship was a great focus as the father's gravity and charisma almost matched that of Thanos and feels like a truly deep human being. Throughout, the fight choreography was amazing, especially the bus scene.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
12,27 November 2021,AyonSahaa,8," LIVELY!
",Watched the IMAX version! Best solo since Iron Man (2008)! I had no expectations of this before. But the movie is much more lively. Enjoyed every moment. And also very engaging from start to finish. A kinda Cute-Action movie with some fun stuff!,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
13,6 December 2021,crom-dubh,8," Better than I expected!
","This was just a lot of fun. The story wasn't as tight as it could have been, but I found myself enjoying the whole movie regardless. The fight choreography was bangin', and all the action was just very well directed. Everything felt purposeful and exhilarating. The beginning of the movie feels like a straight-up martial arts movie and then as it progresses we get more and more fantasy elements working their way in which felt like a nice contrast. The music definitely felt like it added a lot here. I kept being reminded of how mixing different elements in with the more traditional orchestrated sounds really worked for Black Panther's soundtrack, and I honestly think this film did it even better. I think that, all in all, this is probably the best thing Marvel has produced since Endgame.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
14,11 September 2021,boblipton,6," Next Phase
","It was an okay movie. Simu Liu is the son of the seemingly immortal master of the Ten Rings --always good to see Tony Leung, and I hope he soaked Disney --who winds up opposing his dad, and Awkwafina is his slacker sort-of girlfriend. They are fine in the leads, as is Meng'er Zhang as his sister, and Michelle Yeoh as their aunt -- always good to see her, and I hope she soaked Disney too.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
15,21 September 2021,dasa108,5," Mediocre film from Marvel
","Let's agree that it is a bad movie from multiple points of view. It depends a lot on the visual effects, its main characters can be funny but not nice, the story does not generate much interest and we have seen the fights many times and in a better way in almost any film produced in Hong Kong, Indonesia or Thailand of the last twenty years. The only thing that saves this film is the karaoke scene that is unexpectedly welcome. The rest is routine, mediocre, tiring and bland.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
16,14 September 2021,view_and_review,6," Ten Years too Late
","I've said this before about Marvel movies: they are a victim of their own success. ""Shang-Chi"" had to follow up a decade and a half of quality MCU movies, so the same movie that would've been a smash 10 years ago isn't viewed quite the same today. The movie was good, but it failed to really separate itself.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
17,23 November 2021,darth_trek,8," Simu Liu Brought It
","Really entertaining movie. Actors were great Simu Liu brought it big time he is excellent as the main character. Awkwafina is hilarious and I wish she had more screen time. As far as Marvel movies goes, it's not the best one but still very good.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
18,21 November 2021,jasminn_tan,7," It was okay...
","I really liked that the actors spoke their native language, Mandarin, because it would've felt too Americanized otherwise. But there was something unfinished about this movie and I'm not sure what it is. The pacing was alright, a little too slow or fast at times, and as far as storylines go, it was not as exciting as I thought it would be. The fight scenes were great though, especially the final grand battle scene.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
19,14 November 2021,brookenichole-98054,2," Could've been great
","Shang-Chi is a boring film. The characters were okay, but the story was choppy and confusing. The song choices were odd. Plus, this movie was way too long. And the scene at the end had me practically falling asleep.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
20,2 December 2021,staunton-gary,9," Entertained
","Simple as that, it's worth watching. Luckily I had Subtitles on for the Chinese speaking parts, and that helped, especially at the start of the movie (about 10 minutes). Don't forget the end credit scene at 2:01:46.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
21,9 September 2021,Sleepin_Dragon,9," Wow!
","I was not expecting that, I had visions of a film along the same lines as Snake Eyes, that was an out of date bagel, this was a four course banquet.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
22,8 September 2021,Radio-1s_Mr-MovieMad-Ami_104-1FM,9," Crouching Tiger, Hidden MARVEL . . . And So MUCH , MUCH , MUCH , MORE 💎
","A -BIG- Screen Mini Review. Viewed Sept. 05, 2021.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
23,11 November 2021,gtenalokes,4," Dumb and Stupid....
",It had potential but marvel has this tendency of degrading everything into mindless comedy...,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
24,6 September 2021,timone-shimone,9," A must see for fans of martial arts action and Chinese fantasy
","What a great flick. The action was amazing throughout, constantly growing and changing so the fights never got boring. Awkwafina is a favourite of mine and did a great job. Family relationships really do make the most compelling of stories. We got an Antagonist that had a tragic and understandable story, he never felt 1 dimensional like so many other hero rising villains.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
25,25 December 2021,0w0,5," It's very pretty, but the story/plot is mediocre and filled with holes
","As far as visuals go, this movie is amazing... like just about as impressive as Dune, it's filled to the brim with eye-candy.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
26,27 February 2022,BA_Harrison,5," Crouching Tiger, Hidden Superhero.
","Martial arts meets the MCU in Shang-Chi and the Legend of the Ten Rings. More Crouching Tiger than Jackie Chan, the plot for the film is kinda hum-drum, the sort of mystical Eastern fantasy cobblers that practically writes itself.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
27,2 December 2021,raiyans-98227,9," Fresh Story, Great action scenes
","I love all the movies from them but Shang-Chi and The Legend of The Ten Rings is one of my favorite marvel movies, it really managed to make a very nice movie, the story is usually a gorgeous one, the characters are very nice and you become very invested in the movie.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
28,12 November 2021,dochands,5," So ends the Marvel Universe
",To see Sir Ben Kingsley reprise his role as comedy relief for a movie that already has us suffering through another Awkafina performance is sad and redundant. This is what happens when Disney and Marvel try too hard to find a path forward after Endgame. The Asian theme is new but the vague attempts to tie the movie to the MCU smack of desperation. This is just not a good movie. A lot of expensive visuals but that does not make a movie good. Lots of narrative and exposition to explain the visuals but that does not make the movie good or interesting. I understand that it is show business and this movie was made to make money but if I hadn't been lucky enough to watch it on Disney+ I would feel cheated.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
29,13 November 2021,william-eugensson,6," An American Chinese movie
","I liked this movie, one of the first American movie where a lot of the dialog is in Chinese. The movie in it self is not fantastic but is has it's moments. I just can't stop thinking about why this hd to be set in the Marvel universe, it makes no sense to me...but then I am no Marvel fan. I think it would have been much better a completely chinese movie set in a different universe separate from Marvel. But hey, this is an American movie after all.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
30,13 November 2021,zadeereviews,4," Soulless movie, even a soul sucking monster couldn't give this a soul
",This is the worst marvel movie I have seen to date.after seeing the movie I was honestly surprised by all the high ratings. Did we watch the same thing? The movie is without a soul. Characters aren't build up enough even with a 2 hour run time. The movie literally got nothing to do with the ten rings. Movie became Godzilla vs King Kong at the end. Waste of 2 hours. Honestly clueless why people high praised for this movie. What a waste of opportunity to create a wonderful and authentic world for Asian marvel universe.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
31,23 November 2021,melwinbauer,6," Beginning of Phase 4
",Shang-Chi and the Legend of the Ten Rings takes place some time after Avengers Endgame is the beginning of phase four of the marvel cinematic universe.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
32,27 November 2021,jay_amer,10," Wow!
","From Beginning to End I enjoyed this movie. It is well done, The characters are well written and honestly, I would love to see more Shang Chi and other characters in future marvel Movies and TV Shows. I love how Phase 4 is going so far, I can not wait to see more of the Expanding Marvel Cinematic Universe in Movies and TV Shows. Overall, Fantastic Film!",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
33,20 December 2021,stevelivesey67,3," A hollow experience
",Judging by the level of other Marvel movies this was definitely a miss.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
34,4 September 2021,dominicwood-14504,9," Who knew a superhero film could be so beautiful?
","I'll start by saying that if you're looking for a great story, you'll be disappointed. Shang-Chi is a pretty standard hero's journey at its core, which is a shame because the story could have been inspired by House of Flying Daggers and other wuxia titles.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
35,1 December 2021,Dany23,10," Highly recommended!
","Fun, solid blockbuster elevated by its sensitive treatment of culture and the migrant experience. The fight choreography was excellent, best I've seen in a while - dynamic, engaging, fresh. The soundtrack was also incredible.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
36,15 January 2022,westsideschl,2," Dumbing Down Cheap
","Lots of copied ideas from other films, and poorly executed. Very tossed together & cheaply not realistic.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
37,24 November 2021,SaturnCoyote,9," Actually Really Enjoyed It!
",Whoa! I watched Shang-Chi because I wanted to put something on in the background and I just ended up getting invested!,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
38,27 November 2021,Em72,7," Not too bad...
","Overall this movie exceeded my expectations. I wish I had gone to see it in theatres because visually, this movie is stunning. All the fight scenes, especially the ending would have looked even cooler on the big screen.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
39,13 November 2021,amritjogender,10," Omg! Wasn't expecting it to be so stunning
","The music, the screenplay, the writing, the direction everything was on point. I went to a theatre to watch it and was literally stunned. I crave that background music. It's simply too good. Ultimately. Go for it. Best 2 hours you'll have. Wont regret it.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
40,22 November 2021,sanjithkumar1995,8," Good action movie with all the MCU flavours
",Movie has a lot of stuff to keep you hooked.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
41,21 November 2021,jigsawjoey,10," This like anime but love action which is great
",This film is a love letter to Asia. The creatures the atmosphere the fights. They really took their time with this. Many people complain about final fight but if you watch anime or know of anime you should know better.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
42,11 June 2022,Johnny_West,4," Super-Bracelets
",So the Mandarin's ten rings of power become silly looking power bracelets. The lean and mean Shang-Chi who was patterned after Bruce Lee now looks like a friendly waiter at a restaurant.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
43,6 December 2021,Christopher_Reid,4," Mediocre, shallow, flat - one of the worst MCU movies
",I was excited for Shang-Chi. Infinity War and Endgame set the bar very high at the end of Phase 3. The MCU shows have been a mixed bag but Shang-Chi seemed exciting because the director has a decent track record and I hadn't heard of the character. I thought it would be a good way for the MCU to expand.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
44,22 November 2021,mhasnainzia7,8," SATISFIES THE HYPE!!!
","What an amazing movie by Marvel Studios! I was hyped for the movie since the first teaser and the movie actually exceedes my expectations. Marvel has been showing its MARVELous magic since Ironman, and Shang-Chi is another diamond in the crown. After the end of MCU's phase 3, fans were eagerly waiting for a big movie. Black Widow was not up to the mark and Eternals also disappointed majority of fans, but Chang-Chi filled their gap. The action scenes were fresh and engaging. Martial arts combined with chinese mythological powers makes these action scenes more interesting. Character arc and story building were satisfying. They were not rushed or slow paced. Whole movie was engaging till the end. I would love to see another movie of this franchise.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
45,24 September 2021,GamieXP,10," Just, wow.
",You could be mistaken for reading the title and thinking I was being sarcastic.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
46,29 November 2021,marcel-107-170390,9," Amazing movie!
","Truly an amazing movie! This movie depicts family very well. The visual effects are stunning, the martial arts are incredible, and there is just enough humor in it to relieve some of the darker notes. I can't wait for the sequel!",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
47,17 December 2021,mattrabbi,8," Not the most unique movie, but it's epic, action packed, and visually stunning!
","I've watched this movie twice so far and I thought I'd enjoy it less on the rewatch, but I found it just as good.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
48,25 November 2021,elgrampo77,8," Really good
",Nice mixture of marvel universe and eastasian movie art. Great fight scenes and special effects.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
49,2 December 2021,18Buddha,10," This Movie was Amazing. Dont get why so much hate
","I thought this movie would suck honestly when i heard it was being made, i thought shang chi is a terrible character with no powers and then i always dread hollywood making asian movies lol.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
50,15 November 2021,sjo-15,1," Boring
",I found this very slow moving and boring.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
51,1 April 2022,evanston_dad,6," Fooled Again
","I really dislike Marvel movies. They're formulaic, generic, and loud. They don't care about story. They just assume that the audience watching them has low enough standards that they'll be satisfied by a bunch of chaotic stuff thrown on the screen, and given their total dominance of box office and movie theater screens, I guess they're right.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
52,14 November 2021,trashgang,7," great start but the fictionary world didn't fit in for me
",Started like a mix between martial art and the marvel universe. I found it something special and liked it a lot just until the journey starts and another world opens. From there on we came into a fiction world with dragons and monsters.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
53,13 November 2021,clarkmick33,5," A weird mix of Marvel and Crouching Tiger Hidden Dragon
",As far as Marvel being a fantasy film they generally like to be grounded in reality of history of the world and the current setting... but this one is really really going into the fantasy setting of parallel universes of Chinese myth. So for me it kinda felt totally fantastical and not really connected to any of the other Marvel universe.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
54,14 November 2021,haroonmajeed,10," Truly Amazing
",One of the best marvel movies in a decade. Cinematography acting jokes background score everything is on point according to story scene & actors action scenes hand to hand combat is on another level.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
55,4 September 2021,csheff3,9," Honestly it's great, beautiful martial arts galore
","Haven't been much of a Marvel guy even with their biggest event films, but Shang Chi is solid. Story moves quick, lots of great characters, almost nonstop action scenes, and a finale that they hid from the trailers. I was definitely way more into it than I thought I'd be. Props to the team on this one!",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
56,21 November 2021,Zi_Reviews_Movies,8," It has a ring to it...
","Everybody around me raved about this movie, but I watched it very late and now I'm slightly disappointed. It didn't live up to all the hype and all the praise but seemed very much like any other Marvel movie. But what I am truly impressed with, was the blend of martial arts in the MCU, it fit so perfectly. This wasn't just another movie with a sprinkle of Asian characters for representation, no this actually tells their story, speaks their language, and depicts the details. The fight scenes are fun, there is some light comedy, no gore, and the CGI was gooooood. The backstory and narration made the fantasy seem real.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
57,7 September 2021,asb_deutsch,6," Visuals compensate for the lack of script depth
","One again the studio brings jokes and the dazzling visuals over a good character development. After one hour, you don't care for the characters. Dysfunctional drama in the family and the chosen one - we have seen this a million times.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
58,15 November 2021,nawalaman-84770,1," Boring, predictable, Dumb characters
","Well in short
This comes under my top 5 worst marvel movie
My god.. Nothing interesting in this movie, not even the final battle😑
There's like no suspense at all
And the main characters going to learn everything in like minutes, no need Of training, just be main character😑",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
59,14 November 2021,chunkylefunga,4," A miss in the MCU.
",Hollywood trying to be too woke about being Chinese.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
60,28 November 2021,trevorblunn-48457,9," Brudy gud frilm
",So much better than a lot of other Avengers spin offs. Entertainment without limits. Apart from some technical goofs a great mix of magic and action. Nice to see ordinary looking actors getting main parts.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
61,23 November 2021,emeraldhettiarachchi,9," One of the best marvel movie
","When a Marvel movie released audience has a certain expectation how it should be. And this movie exceeds the expectations for a Marvel movie with a great story and great cast. Casting, directing and specially the art direction of the movie had a certain quality which usually could not see in most of the movies in recent past.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
62,5 December 2021,nicksmoviereviews,8," Marvel's Inner Chi
","Shang-Chi is arguably the most original and entertaining origin story that Marvel's delivered in quite some time. Coming from someone who's slowly starting to get superhero fatigue from both sides of the aisle, this one delivers. It's a spectacle, and has a family drama that feel's Shakespearean at times. In many ways this is how I wanted the live-action version of Mulan to be.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
63,18 September 2021,nikiforoval,3," Disappointment
","People voted 8-10, rly? For what? Story line is primitive and the gaps filled with some martial arts. ""and the Legend of the Ten Rings"" there was no any legend at all, just rings which give some super powers we see them in the begging of the movie and at the end. Producers added Ben Kingsley and Benedict Wong to tailor Shang-Chi to other MCU movies, but it feels so disconnected like Billy Bob Thornton as a Santa in Bad Santa. Michelle Yeoh is playing Crouching Tiger again, it's so SAD that Hollywood does not give her non-kung-fu roles, she has talent for sure.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
64,9 December 2021,beachside-60315,10," Fun and entertaining
",Finally! A fun and entertaining movie without all the garbage Hollyweird offers. Great special effects and story line. Best movie I have seen since the Covid outbreak.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
65,13 November 2021,cliftonofun,6," Ben Kingsley FTW
","Ben Kingsley won this movie. And it was not particularly close. Probably the stunt coordinator came in a distant second? Anyway, I did laugh quite a bit, and the fight scenes were better than your average Marvel film...but not everything was better than average. Most of it was just about average, actually. Special effects: average. Characterization: average. Plot twists: average. I still enjoyed myself, and still appreciated Marvel transforming an exploitative property into something culturally rich. But the diminishing returns of Marvel joints continues.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
66,16 November 2021,lucaseduardoalcantara,1," Movie for children only
","As an adult, I think this movie is a complete mess. The ancient master gets knocked out quickly while the car driver woman with 2 days of training saves the day. Everybody should point this as a big problem so maybe they would stop making this kind of situation in several recent movies. But people are always praising and giving good scores. I really can't understand. The film industry will not improve this way.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
67,15 November 2021,ivanmessimilos,6," It was ok movie
","Solid pop corn film. Although the director tried not to look like a standard Marvel movie, I think he only succeeded to some extent. The first half of the film was very good, the story, and especially the impressive fight scenes. However, later in the film we constantly get some new elements, the story expands, there is not always an explanation, and the worst part of the film was my last fight because I think they went too far with special effects, for me personally it was not watchable. The bad guys overall were just solid, nothing special. Of course, at the end of the film we have a scene that shows us how to look for (at least) another film.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
68,20 November 2021,benb231,8," Not a fan of Marvel movies but enjoyed this
",This film felt refreshing and didn't feel too much like a marvel movie. Felt like I was just watching a mythological modern film.,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
69,3 December 2021,ronin-88,10," Better than expected!
","The buzz was high on this film but I kept my expectations modest. It started off as a charming story, well told and authentic. The action, and the acting were fine. Then the action dipped a little in the middle. But, once Shang Chi and his gang escaped the stronghold of the 10 rings, the movie really took off. It was a magnificent freaking story. The legend, the fighting, the story, and the tremendous acting were all there. This is as good an MCU movie as there ever was. I was totally blown away by it. It was a great idea to have top actors in the movie and let them do their thing. The leads Simu Liu and Akwafina are solid but the burden of carrying the movie isn't entirely placed on their shoulders. Their parents and auntie (Tony Leung, Fala Chen, and Michelle Yeoh) have to do some of the dramatic heavy lifting.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
70,13 February 2022,roxmewild,2," Not Marvel ous
",Marvel are in desperate need of good writers!,/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
71,24 December 2021,stefanozucchelli,4," Not a good movie
","This movie was a fist in the face or rather a razor fist. I don't know if the movie is bad or I can't watch Marvel movies anymore but I didn't like anything about this movie, neither the story, nor the special effects, nor the acting. It all seemed too exaggerated and predictable, plus two hours is really too much for a movie of this type.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
72,3 December 2021,drpainters,8," Awesome.
","Best fight scenes since the civil war airport scene. They mess up simply by trying to make the character 10 years younger then the actor is. But aside from that I thought it was awesome. Plenty of cool action fight scenes, goes a little off the rails at the end with way too much cgi for what was a relatively grounded movie to start. Great addition to MCU , especially after the quality level the shows have been.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
73,28 October 2021,sunilsihag-50563,4," Average Marvel Flick!
","Great start, especially the fight choreography between Shang Chi's parents. That was sheer awesome and so was the fight in bus where we got good humour as a bonus.",/review/rw7800707/?ref_=tt_urv,ShangChi_and_the_Legend_of_the_Ten_Rings_2021
