,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
20,1 January 2022,bradykitchen-33648,7," Good start to the best MCU trilogy
",At this point in time I have seen all of the MCU movies to date and I can easily say that Captain America is my favourite Marvel Hero. I think he is my favourite for two reasons one being that he is one of the most fun to watch during action scenes but also the fact that he is a very well grounded character. Caps entire goal is to do more and help in anyway he can which to me makes him the ideal superhero.,/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
21,26 July 2011,Hellmant,10," Worth the wait!
",'CAPTAIN America: THE FIRST AVENGER': Five Stars (Out of Five),/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
22,26 July 2011,caiged,," The best superhero movie of the year without any gimmicks
",I've never followed Captain America in comics though I do know a little bit of the origin. So I'm one of the people who could sit back and enjoy the movie for what it was rather than nitpick on gaps in the CA lore.,/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
23,24 July 2011,jonnyhavey,," America's Underdog: Retrofied and Wow-Factor-Free
","This is the first ""Avengers'"" film from Marvel's contemporary franchise that puts aside imprudent jokes and replaces them with retrofied art direction and an old-fashioned superhero scheme powered by superbly written characters. However, while ""Captain America: The First Avenger"" avoids being classically campy, it falls short of being great with its lack of a wow-factor. Therefore, the film wields a double-edged sword tapping into new comic adaptation ground, but still suffering from clichés and an underwhelming predictable end of the world plot. Consequently, the real triumph in the film comes from Chris Evans's (""Scott Pilgrim Vs. the World"") portrayal of Steve Rogers. He becomes a star straying away from his arrogant roots; instead embodying a meek, courageous, man aspiring to serve in the U.S. army in World War II. After Rogers was rejected from the service numerous times because of his small stature and health issues, Dr. Abraham Erskine (Stanley Tucci, ""Easy A"") sees his valor. Erskine then offers Rogers a chance of a lifetime allowing him to join the army under the command of Colonel Chester Phillips's (Tommy Lee Jones, ""No Country for Old Men""). The Colonel begins to doubt Erskine's decision, but Rogers's courage allows him to transform into America's hero with the help of Howard Stark's (Dominic Cooper, ""An Education"") technology. Now Captain ""Rogers"" America must lead a group of soldiers on a quest to kill a Nazi named Johann Schmidt (Hugo Weaving, ""Lord of the Rings"") who delves into a mystic power changing himself into the infamous Red Skull.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
24,22 July 2011,griffolyon12,9," Sometimes you've gotta love America!
","As just a kid from Brooklyn, Captain America makes a name for himself in this extremely entertaining and engaging superhero flick. Like Superman, Captain America is Marvel Comics answer to the Red, White, and Blue, and while this movie could have been a simple set up to Marvel's The Avengers, it manages to be its own movie. Part of this is because it takes place first in the timeline of all of the Marvel Studios' movies, so there are fewer references to the other heroes who come later down the line, but this movie also focuses on showing the transformation of Steve Rogers, from scrawny kid getting beat up in the alleys of Brooklyn, to the symbol of hope for America in World War II.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
25,29 July 2011,TourettesPersonal,8," Retro Blast
","Captain America: The First Avenger is a pretty decent film by its own merits. Showing the good old retro style and production design, since this film is directed by Joe Johnson who is capable of portraying the old times perfectly. Chris Evans did a great job as Captain America. Some of the action scenes are disappointingly unexciting but at least the CGI effects are eye candy. The movie ends with true patriotic heroism and full of heart. Definitely not new but it's still enjoyable.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
26,28 July 2011,Chalice_Of_Evil,9," Yes, I think it works...
","I'm not fan of Iron Man, but really enjoyed the movie Thor, so I wasn't sure what I'd make of this movie. After the opening scene (which made me wonder if I was watching the wrong film), we cut to the 1940s during WW2. It's this change of scenery/time period that gives the film a different sort of tone/flavor, thus making it stand out from the crowd. It's like a good old-fashioned action adventure movie (which should be no surprise given it's from Joe Johnston, who directed The Rocketeer).",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
27,7 September 2011,LloydBayer,," Oh Captain, My Captain!!
","Uncle Sam would be proud. Holistically, this film looks like one mass recruitment campaign to get men enlisted into the US armed forces. Then again, this is nothing new. As a superhero, Captain America personified the might of the US military during the actual second World War to intentionally create a sense of patriotism against the 'Axis Powers' led by Stalin and Hitler. Picking up on that idea, the well known source of this concept is Marvel comic books and brings to cinematic life, a spectacular and glorious vision of how invincible a US soldier can or should be.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
28,17 July 2011,slayerjmk95,8," The First Avenger
","I was truly lucky to catch a preview screening of Captain America and i am ever so grateful because Cap is without a doubt one of the best Marvel-hero films of all time. Chris Evans was a great choice for Captain America, having his extremely heroic tendencies and his weaknesses (you see them progress from the beginning of the movie). He has no terrible lines and, coming from a comic-book fan, knows how to fill the shoes of a superhero without any real powers, during WWII. Joe Johnston was a fantastic choice as the director, with a pretty good 'track record' behind him (Hidalgo, Jurassic Park III, Jumanji, October Sky). Joe truly knows how to show us a sci-fi story during a historic time period without having any hiccups or mistakes that could bring the movie down greatly.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
29,23 July 2011,nettminder,8," From Comic Book to Screen, this one is a winner!
","The Marvel character movies have been a mixed bag. I know when a film is being produced and directed by people outside the comics industry that some things are lost in translation and some things are changed simply so the director can put their individual mark on it. Up until last month, Iron Man was the best movie to capture the main idea of the character and story, in my opinion. Iron Man was a very true to the mythos and great to watch. Captain America is better and that is not taking anything away from Iron Man. Yes, still some aspects of the story was changed, but I felt this was a great translation that captured and added to Captain America. They handled the background story and cast of characters with intelligence. I think the original intent of Captain America's creator comes through and what his values were. They did a great job with Steve Rogers pre-super soldier serum with the visual effects. The plot was very good and moved along well developing the story. I do not even remember any bad language at all which is rare these days. If you like super heroes and want to be entertained for two hours then this movie will do it.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
30,23 July 2011,justin-fencsak,10," Best superhero movie of 2011.
","This movie excels in every way a superhero movie should be. Lots of action, some humor, a love scene or two, and lots of thrills and chills. Chris Evans plays with gusto performance as Captain America/Nick Rogers, a skinny man who with the power of something that's like steroids becomes a super soldier intent on defeating the Nazis and Red Skull, played by Hugo Weaving. The British actress who plays Cap's girlfriend is hot. I'd choose her over Mila Kunis night and day. The effects are good, and the attention given to the movie from the comic book is well done. Stay after the credits for the Avengers trailer. It's worth the $10. Stay away from the 3d version.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
31,31 July 2011,DonFishies,8," A wildly entertaining summer adventure
","Despite going in with incredibly low expectations, I was horrendously disappointed by Thor. It was everything I hoped it would not be, and made me worry about Captain America: The First Avenger. Even with my excitement over that film, Thor's romp through the desert made me incredibly apprehensive to think Cap's adventure would be worthwhile.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
32,29 July 2011,devcybiko,," Utilitarian use of CGI and thoughtful story make this a don't miss movie
","ONE LINE REVIEW : Utilitarian use of CGI and thoughtful story make this a don't miss movie RATING : See it in theaters (Rating scale : ""See it in theaters"", ""Wait for the instant download"", ""Don't waste your time"")",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
33,24 July 2011,galahad58-1,10," One of the Best
","I was always into artwork. This passion for artwork led me to read comics and graphic novels and I self-taught myself to sketch. I bought comics more for the artwork than the story, but the stories would help. There were quite a few good artists in the 70s and 80s -- today there are very few -- and they helped to expand my sketches. Along the way I became a fan of Green Lantern, Green Arrow, Iron Man, Captain America, Thor, Batman, Spawn and Conan the Barbarian.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
34,24 March 2019,drhuffman-17263,10," How is this movie a 6.9
","People suck, that's the only reason this movie is rated to low! I love this movie!",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
35,6 August 2011,RealLiveClaude,9," Does Justice to Cap ! Amen !
","As I remembered the versions of 1979 (TV movies with Reb Brown) or the lame version of 1991 with Matt Salinger, I was just hoping this time, this movie will do good with Captain America as the main subject.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
36,22 July 2011,planktonrules,9," Exceptional in almost every way...
","I just returned from the midnight opening of ""Captain America: The First Avenger"" and I must say that I am a nut to be sitting here writing this review at 3am! But, considering how pumped I felt after seeing the film, I guess this is understandable.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
37,22 July 2011,alanrayford,10," The colors in this movie don't run.
","Here, in the States, we've an increasingly right-wing movement in the government that borders on being fanatical. Unemployment and underemployment are reaching all time highs. Corporations are pulling it in hand over fist while the average dude is losing out. Hell, if Congress can't figure out a way to raise the debt ceiling, by 8/2/11, the country defaults. Well here's ""Captain America: The First Avenger"" (CATFA), to show what the USA used to stand for before all of thisother stuff.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
38,25 July 2011,OrsonLannister,5," Concerned: Did I watch the same ""Captain""?
","I had been looking forward to Captain America for about a year, and I decided to make it the first premiere I'd go to all summer. I got a group of ten friends and showed up hours early with Captain America merchandise and enough caffeine to stay up through Lord of the Rings in its entirety.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
39,23 July 2011,moviewizguy,8," Discover the origin of the first avenger.
","Captain America: The First Avenger will focus on the early days of the Marvel Universe when Steve Rogers volunteers to participate in an experimental program that turns him into the Super Soldier known as Captain America. As Captain America, Rogers joins forces with Bucky Barnes and Peggy Carter to wage war on the evil HYDRA organization, led by the villainous Red Skull -- (C) Paramount",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
40,31 July 2011,johnnymacbest,," Captain America ROCKS!!!
","Marvel has another ace property in their string of successful comic-book adaptations and Captain America is one of them. A fine piece of action, drama, political intrigue, and most importantly of all, heart.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
41,17 July 2011,krieg8814254,," Smart and Fun... An Absolute Blast! A True Hero!
","Another perk of serving our country... an advance screening of a great film! Intelligent comic-book popcorn epics are rare and this one is definitely a cut above the usual fare. Besides being a tremendously smart and even emotional film, it's also refreshing to see a lead hero be just that... a hero. Steve is no morbid vigilante or narcissistic self absorbed anti-hero. He's the real deal. His tough life hasn't made him bitter or jaded. In fact, it's done just the opposite. He's needed to develop character because his body didn't develop. This is the key to Cap both in the books and in the film. Heart and character trump the physical elements and are what truly makes the character itself special. Even after he's given the great gift of being a ""super soldier,"" he still continues to do the right thing. It's not to prove anything to anyone other than himself because he has a high moral code. I love the fact that they choose his character for the experiment because he wouldn't take advantage of the gift. That's smart writing. Cap's first assignment from the U.S. government is to be the centerpiece in a traveling USO show, building morale and raising money for the war effort. Eventually, he finds he's wasting his new abilities and NEEDS to break away on his own to fight the Nazi menace. This brings him to conflict with the awesomely diabolical Red Skull. The Skull is one of Marvel's best crazed villains and they captured that perfectly. Here, the Red Skull was a guinea pig for a similar Nazi super soldier experiment that went very wrong. These clashes and confrontations are everything they should be and more. Shades of gray are great in film (and there are those tones present here) but sometimes it's good to have character of pure heart, pure integrity and true morality take it to what history and everyone knows was pure evil. It's refreshing to sit back and root for the ultimate good to take it to the ultimate bad guys. It's why I loved Raiders of the Lost Ark and it's why I now love this film.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
42,11 August 2011,hypestyle,9," Captain America has star spangled Action
",Captain America has Star Spangled Action,/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
43,22 July 2011,stephenrtod,," Most Enjoyable Movie of the Summer for Me So Far . . .
","The story, the writing and the acting were top-notch. The story balances romance, action, history, patriotism, and eye-popping scientific innovations all the more remarkable for their 1942 appearance.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
44,27 July 2011,goldwriting,," The Real Hero is Underneath the Mask.
","Yes, this is yet another comic book superhero movie. Yes, this is another Marvel comic big- budget franchise trying to get off the ground. You might start to wonder why you should bother seeing any of these if a new one just hits the screens one month later. First off, it definitely helps to be a comic book fan from the start, but beyond that, in terms of pure movie magic and box office trending, this newest chapter gets a little boost from being the last in a long line of films leading to a culminating epic fanboys have been frothing over for years now The Avengers! But, I'll dip more into that later, for now, let's look at the throwback hero of the group who takes us back to a time when heroes were not only cheered for their strength, but also for their conduct.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
45,4 August 2011,kevin-miller447,," The First Avenger ends the Avenger tie in movies nicely
","I knew nothing about Captain America prior to viewing this Marvel film. Many people were skeptical about Chris Evans being cast as the man in red, white, and blue mainly because he is previously known for playing Johnny Storm in the not so fantastic Fantastic Four movies. Despite, the fact that he had a lot of pressure going into this film, I thought he did a fare job. I personally don't think this was the best Avengers tie in movie but it was fine. The first half of the movie did a very good job of establishing the story behind the creation of this man and how he was initially just an experiment and then turned into a propaganda piece for the war in order to excite people and inspire them to fight the fight. Afterward, when he finally does take initiative and attempts to infiltrate and destroy the enemy, the movie turns into a pretty standard and generic action movie. Hugo Weaving is cast as the villain known in the comics as the Red Skull. Despite a good looking face (a red face), he never really becomes too menacing and isn't given enough screen time as the red skull to really effect us. Tommy Lee Jones is in his realm as an army commander who is in charge of operations including Rogers and is very funny as well as delivering the lines extremely well. Speaking of lines, this movie doesn't have the best or worst script and I think they (the writers) could have spent more time developing better dialogue that didn't sound so rushed. Director Joe Johnston who is know for The Rocketeer brings the 1940s World War feeling to the screen brilliantly and with great set designers and art direction. Tony Starks father plays a fairly significant role as the man behind the suit and weapons of the Captain. Played by Dominic Cooper, we get an inside look at how Stark got his attitude and knack for building new technology. The 3D added nothing, which is not unusual nowadays. The only time it was ever apparent was when the shield was thrown towards the screen which happened maybe twice. This movie does a nice job of finishing the tie in movie for the upcoming epic Avengers movie die to release next year. My only hope is that all of this build up with the individual super hero movies is not wasted. This is worth a rental and I will probably buy this on blu-ray when the price is greatly reduced.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
46,12 April 2023,dakotadickenson-83457,8," One of the best origin stories told in the MCU
","Captain America: The First Avenger is definitely up there with Iron Man as one of the greatest superhero origin stories ever told and it was done in fashion. Chris Evans as Steve Rogers/Captain America was born to play this role as a man who is smaller than most who just wants to serve and fight for his country, who is given the chance by a scientist to give him super powers that makes him become the ultimate soldier. Sebastian Stan as Bucky Barnes was one of my favorite castings of the film as Steve Rogers best friend who is also fighting the war alongside him. Hayley Atwell as Peggy Carter was phenomenal in her own way as well while also forming her own relationship with Steve Rogers. Tommy Lee Jones as Col. Chester Phillips was great as well. Hugo Weaving as Red Skull was menacing. If I have any complaints, the CGI, compared to previous MCU films could have been better and I wished we would of gotten a little more of Steve's and Peggy's chemistry together. Overall, Captain America: The First Avenger is definitely one of the best superhero origin stories that has been told and also helped lead the MCU to forming the Avengers. Rating 8/10.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
47,22 July 2011,Veterans-Word,10," The Roar of Approval from the Audience said it all!!!!
","So I am an avid movie goer and a fan of all Marvel movies, but this one takes the cake, well for now at least.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
48,23 July 2011,contractorjohn2003,6," Strong start, then quickly ran out of steam.
","Joe Johnston has done it again, managing to take what SHOULD be great action flick material and managed to make it, well, boring.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
49,28 July 2011,ryokan_wc,9," Entertaining to its core! Way to go!
",One of the reasons i went into the cinema to watch Captain America is that i wanted to watch the last hero that completes the run of The Avengers next year. I came out the cinema more than pleased.,/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
50,21 July 2011,Dash1969,," Superb! Fantastical but perfectly balanced by the time period and ""greatest generation"" setting
","If there's one major element that truly sets this movie apart from any other standard ""solid"" comic book movie, it is the way through which the director communicates the experience. We feel for Steve Rogers and fully embrace the character as we go along with him on this amazing ride. This movie isn't about comic book pulp or American propaganda but about a deep and meaningful story. The elements are fantastical but perfectly balanced by the time period and ""greatest generation"" setting. This visual and emotional imagery is presented throughout the movie and provides the viewer with greater insight into the heroes AND villains. This one screams quality from the opening scene and screams fun all the way through.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
51,28 July 2011,Vinegaroon3,3," Mediocre at BEST....no....it's simply bad.
","I really wanted to like this movie. After all the terrible superhero movies that have been released lately, I was somehow hoping that ""Captain America"" would be different. It wasn't.",/review/rw2935898/?ref_=tt_urv,Captain_America:_The_First_Avenger_(2011
