,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
10,13 March 2018,WeAreLive,7," Tom Holland out shines both Tobey Maguire and Andrew Garfield.
",It's without a doubt that Tom Holland official became my favourite Spider-Man actor after this movie. ,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
11,31 January 2020,filipemanuelneto,9," Pleasant to the eyes and ears, this film tried to escape a little from the standard of the comic strip films.
","This film marks the third film in the Spiderman franchise, under the seal of Marvel. In this film, young Peter Parker tries to harmonize his normal teenage life with the action and risks of a masked hero. Contrary to the other films, where he makes memorable actions thanks to luck and a handful of skill, in this film they are the problems that come to Peter.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
12,11 October 2017,T-ZER0,10," The Best Spider-Man to Date
","And I mean that, it wasn't as violent or cheesy as the Sam Raimi films. There are people on here that are whining and saying, ""Spider-Man 2"" was better! Let's take a look at what makes this the best Spider- Man. 1. Web Shooters (Check) 2. Sense of humor (Double Check) 3. Spidey Sense? (Check) 4. Great Love interest? (Triple Check)",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
13,10 July 2017,ericstevenson,9," Odd title
","I'm not going to say that this has the best Spider-Man because that honor still belongs to Tobey Maguire. My only complaint with this film is that it didn't show Spider-Man's origin. I thought they were at least going to show flashbacks of how it happened. Still, Spider-Man can have many different stories in all these iterations. This movie boasts of awesome action scenes, many heartfelt moments and tons of funny jokes. It's basically everything a good film should have. It's great to have Tony Stark contribute to the story. Captain America appears too, but not in a way you'd expect.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
14,9 July 2017,aharmas,10," Winning Streak
","It feels good when one goes to a movie, and everything works out, both in the audience and the film. Coming right after ""Wonder Woman"", the new Spiderman feature is a winner, with the right balance of wonder, fun, and danger. Both films have fantastic performances by actors who seem to understand and fully impersonate their special characters. Tom Holland, appeared at first, too frail to fill Garfield's shoes, but he surpasses him because here is a character that fully enjoys the growing pains and the gadgets he is not quite entrusted with.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
15,11 July 2017,Aaron1375,10," Spider-man comes home to the Marvel universe
","I am not going to lie, I really like Spider-man, he is my favorite comic book hero. So, this film could be considered bad by most people, but I am still going to like it. Heck, I even enjoyed the two James Garfield Spider-man films. Here, we have another reboot, but this time it is a bit different as this Spider-man has already been introduced to us in last year's Captain America: Civil War. It also does something different than other superhero stories as we do not have to witness the whole origin thing again! I was relieved as I did not want to see Uncle Ben die again and I do think t hat most of us are pretty familiar with how Peter Parker became Spider-man. This time we are also treated to a fairly upbeat Spider-man film as well. No tragic death after tragic death in this one as this one maintains a more positive vibe throughout. Which is good for me as I had to deal with a very harsh personal tragedy and I really do not care to deal with more, even in film. It is strange that they seem to insist on making Peter Parker younger each time though seeing as how in the main cannon of comics he was maybe in high school briefly at the start as when I was reading it he was in college and working for the Daily Bugle; however, at least the high school he is in is one for more intelligent kids so they at least factor in his intelligence.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
16,30 June 2019,tomtalbotty,10," Loved the plot really has revitalised Spider Man
","This seems to get to the action instead of messing around telling the same story over again and it is great that Peter is still in school who has got his eye on someone else Liz who is a nice girl, nevertheless the romance damsel in distress does not get in the way of the film like the previous Spider Man. I like the way that the have changed Mary Jane Watson to Michelle Jones as her friend call her ""MJ"" that we find that out at the end of the film draftee her starting to come out of he shell and open up to Peter A Bit. MJ is completely different character in so many ways a bit of a diva at times and a strong independent girl who keeps to herself and has a shy side and is really lovely and kind when she takes down her barrier and you get to know her, which really does build up the plot, which is instead of putting the typical MJ And Peter Parker love Story together that is just not reality. Loved the Father And Son relationship between Peter Parker And Tony Stark really shows him as a father figure and really does connote the next few films. I would strongly recommend watching this as they have done an amazing job of getting the story right after those other failed moves and the bad guy in this movie is kind of a reference to the green goblin with the green eyes but instead with wings who perter does not know that is so interesting to watch that unfold. Spider Man in the MCU as an Avenger is about time well done Tom Holland And Zendaya and the rest of the cast and crew for doing such an amazing job as all my doubts are gone now and Spider Man is one of my favourite Super Heroes out of the MCU next to Iron Man what a call duo. Peter Parker and his friend Ned is hilarious and how he find out Peter Parker secret identity too as Spider Man is so hilarious too.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
17,7 July 2017,RforFilm,9," Homecoming is right as Spider-Man: Homecoming is an awesome return for the web-slinger into the MCU
","Look out folks, we've got another Spider-Man movie swinging into theaters! While most are excited to see their friendly neighborhood hero back for another reboot, I bet a lot are groaning, questioning why another retelling of the web-slinger is necessary. It has to do with the Marvel Cinematic Universe. While Disney has been hitting home run after home run with the rest of the capes, Spider-Man was one of the few characters (at least with movie rights) that Disney couldn't work with. The rights remained with Sony and Colombia due to contracts that were drawn years before Disney bought marvel Comics. ",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
18,21 July 2017,the_legend_27,8," A 'spectacular' Spider-Man movie that proves that Spider-Man's still got it.
","Jon Watts (Director of Clown and Cop Car) perfects the character and charm of Spider-Man that we all love from the comics without doing disservice to either fans of both the Raimi and Amazing Spider-Man franchises with a fun superhero movie oozing with joy with its great cast and characters, big and small, as well as an 'amazing' performance from Tom Holland who brilliantly combines what Maguire and Garfield brought to the character by truly demonstrating the differences and similarities between the awkward nerd Peter Parker and the quippy crime fighting Spider-Man. The film also gives many critics of Marvel's lack of great villains what they want most, a relatable villain that is as, if not more, interesting than the hero itself and not only is great adversary physically but also psychologically and we see this with Michael Keaton's excellent portrayal of the Vulture. What Spider-Man: Homecoming does best, however, is its attention to detail and world building put into the town of Queens, which feels more real and believable than any other fictional world we have seen in the MCU, making Spider-Man: Homecoming one of the best chapters of the Marvel Cinematic Universe and another great example for future superhero movies to learn from.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
19,13 June 2019,rileymarshall-01062,10," Top tier MCU movie
","SpiderMan Homecoming is one of the most fun, exciting, and easily rewatchable films in the entire MCU. Tom Holland has a great performance as a young, inexperienced adaptation of Peter Parker. And that's a great new direction for the character. I've always thought that SpiderMan shouldn't be great at being SpiderMan at first. Tobey Maguires adaptation gets bitten by a spider and within a day or two masters all of his powers. But this movie hinges on the fact that Peter is still learning how to be a hero. That's perfect.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
20,7 July 2017,generationofswine,9," An Honest Review
",I won't complain about the continuity error within the MCU...because no one really cares least of all myself.,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
21,27 September 2017,Dr_Sagan,," More like a Spider-man SPOOF.
",Don't expect a superhero movie. This is more like a long comedic sketch parodying Spider-man.,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
22,10 July 2020,dickinsonjason-34081,10," Awesome
",This Movie Was Awesome I Loved Every Minute Of This Movie Spider-Man Homecoming Is Hands Down The Best Spider-Man Movie Ever Made,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
23,20 October 2017,Platypuschow,9," Spider-Man Homecoming: Best Spiderman film? Absolutely
","I've never been a Spiderman guy, I haven't exactly enjoyed any of his previous incarnations and was highly fearful that his addition to Civil War & the Marvel Universe would damage it.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
24,7 July 2017,Terryfan,9," Spider-Man has come home
",Spider-Man Homecoming puts our friendly neighborhood super hero back where he belongs. I'm going to keep this review free of spoilers. ,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
25,8 May 2020,doomedmac,7," Fresh new Spider-man
","This film does many things very, very well. It is a purposeful small film, and it's all the better for it.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
26,28 October 2019,MomentIMDB,10," Great spiderman return!!!
","I was always a spiderman fan and when I found out that marvel was going to make a movie I couldn't wait to see. I was afraid to disappoint since the amazing spiderman movies did not like me, but in the end I loved it.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
27,13 December 2020,ac-76375,10," The best Spiderman since the Sam Raimi trilogy.
",This is the best Spiderman i've seen since spiderman 2.,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
28,9 July 2017,phanthinga,10," When Marvel get full rights for Spider Man magic happen
","As long as i can remember Spider Man is my all time favorite superhero not because i can relate so much to Peter Parker as a guy but he also the first superhero introduce me to Marvel comic.Grew up watching and idolize Tobey Maguire as Spider Man from Sam Raimi version i never care about Amazing Spider Man when it first came out although i have nothing again Adrew Garfield i just simply don't find him fit as Peter Parker.That being said go to this movie i try not to go full fan boy and jugging this movie fairly so when the movie end OMG what a relief cause Spider Man Homecoming is the best Spider Man movie i ever see in a long time.Tom Holland as Peter Parker is the best casting choice ever he nail every aspect of the character a shy adorable dork dealing with teenager problem while maintain his secret identity:A web shooting superhero.Cause this movie take place when Peter still a high school boy so you will see a Spider Man full of problem.He not always good as his job,he clumsy, make a lot of mistake and still trying to figure out how to use the Spider suit.The movie have a lot of fun action scene and a couple scene i like to call it 'Spidey moment' that really remind me of Sam Raimi movie. Michael Keaton as Vulture the main villain also very refreshing when he not a ultra powerful guy who lust for power that want to control the world like many previous Marvel villain but this time a man try his best to support his family.The movie end with a lot of question but if the Spider Man future franchise keep going like this i will be pleased",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
29,7 September 2020,amarsarjapur,10," Love Tom hollands acting....
",Tom hollands acting is amazing i loved it. This movie is amazing. I never got bored.,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
30,29 June 2020,andrewnmiller,10," A breath of fresh air for Marvel's prodigal son.
","Following the massive underperformance of the Amazing Spiderman 2 in 2014, Sony Pictures was in a difficult position as while the Spiderman films were still making good money at the box-office, something needed to be done to shake things up on the filmmaking side of things as the company had no intent to sell the Spiderman rights to Marvel due to their own financial problems but with fan support for Peter Parker to join the MCU growing louder, it became obvious that Sony would need help with the future of Spiderman on film. As it turned out, Marvel Studios was already willing to lead Sony a helping hand long before any of their shared universe plans could be put into motion. Due to their grip on the Spiderman merchandise, Disney was far more willing to promote the Spiderman films that Sony was making then they were with the X-Men and Fantastic 4 films 20th Century Fox were making at the time. Nevertheless, Marvel still had an interest in binging the webhead into their cinematic universe in order to provide a strong foundation for the MCU after the end of Phase 3. Despite being reluctant to work with Marvel, Sony head honchos Tom Rothman and Amy Pascal decided that a deal where Spiderman would appear in an MCU film in return for an MCU character making a camo in one of their Spiderman spin-off films would be perfect as this would allow Marvel Studios to produce a trio of Spiderman films for Sony all while allowing them to maintain creative control, marketing, and distribution as well as breathing new life back into the brand. However, a massive rift of corporate safety was about to force Sony to make a deal between them and Marvel.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
31,8 November 2017,Michael_Elliott,," Highly Entertaining Action Film
",Spider-Man: Homecoming (2017) ,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
32,20 December 2022,Sleepin_Dragon,6," Teenage Spidey.
","A young Peter Parker battles the everyday problems of a teenage student, whilst his alter ego, Spiderman battles a major threat.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
33,9 July 2017,KalKenobi83,9," The Breakfast Club With Tights
","Watched Spider-Man Homecoming with Tom Holland(In The Heart Of The Sea) as Peter Parker/Spider-man, Zendaya(Beyonce:All Night) as Michelle Jones ,Jacob Batalon(North Woods) as Ned,Marisa Tomei (The Big Short) as Aunt May ,Jon Favreau(The Jungle Book) as Happy Hogan, Tony Revolori(The Grand Budapest Hotel) as Flash Thompson ,Donald Glover(The Martian) as Aaron Davis ,Jennifer Connelly(Shelter) as the A.I. Voice Karen , and Michael Keaton(Spotlight) as The Adrian Toomes/Vulture.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
34,10 March 2018,MLDinTN,4," why did marvel just forget about the comics?
","In this version of spiderman, it's like marvel just said screw the comics. We'll just make up a bunch of stuff. There is no Uncle Ben, and Aunt May is way to young. Peter isn't into photography. And where does Iron Man fit into a Spiderman movie. Also, since this movie is like a reboot with Peter back in high school and only 15, I would have liked to see the movie show how Peter developed his powers. The movie could have had Peter tell Ned the story of how he got spider powers in flashbacks. The story just pales in comparrison to the first Spiderman movie. I did like the Vultures costume and special effects with him. But Spiderman's suit is all gadetted out and I didn't think that ever happened.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
35,6 October 2017,ZCDomingos,10," Tom Holland was born to wear the title Spider-Man!
","Seriously, I did not expect to be so amazed by this! This is the 3rd take on the character in less then 20 years and the trailers did not convince me, but since I love Tom Holland's work and finally Spider-Man would be in the MCU, it was logical that I had to watch the movie.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
36,7 July 2017,FilmMan47,1," Garbage Man:Heap Coming
",you read my summer title right because this is exactly what this film is simply pure 100 percent a grade garbage from Hollywood.,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
37,7 July 2017,Screen_Blitz,8," Fun, charming comic-book adventure that proudly handles justice for the titular hero
","Our friendly neighborhood Spiderman has made his return to the big screen, and he is more charming than ever. With the filmmaking rights now handed to Marvel Studios from Columbia Pictures, the titular hero is gained membership to the Marvel Cinematic Universe with a more unique approach unlike what he saw in the Sam Raimi trilogy or the underwhelming reboot series starring Andrew Garfield. With the days of Garfield as the web-slinging hero now three years in the rear-view mirror, this comic-book adventure helms Tom Holland in the role of the title character, after advertising a spectacular introduction in last year's 'Captain America: Civil War'. And the director responsible of this project is Jon Watts who grants the hero with a more zany approach than what we were accustomed to in the past, in attempt to connect him to the MCU's Avengers team. This also allows for brief appearances by MCU veterans such as Iron Man and even briefer ones by Chris Evans's Captain America. Following the events of Civil War, this film follows 15-year old Peter Parker (played by Tom Holland), a geeky high schooler struggling to balance his social life at school with his best friend Ned (played by Jacob Batalon), and his time crime-fighting as the titular web-slinging superhero which he hides of Aunt May (played by Marisa Tomei). Under the watchful, if overprotective eye of Tony Stark/Iron Man (played by Robert Downey Jr.), Peter must prove he is worthy of becoming the hero Tony wants him to be, as well as making a good impression of his crush Liz (played by Laura Harrier), when he faces down the evil Vulture (played by Michael Keaton) who is in possession of some dangerous weapons. ",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
38,9 July 2017,starlimitz2,10," Go watch it, Webheads!
","Finally! The movie that Spider-man truly deserves. While other Spider-man movies have plenty of merit (and others don't), Homecoming is by far the greatest rendition of Spider-man movies ever created for the silver screen! It had everything that encompasses Spider-man, but in smaller doses so that they are easier to digest and enjoy. ",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
39,8 July 2017,CANpatbuck3664,9," Spider-Man: Homecoming Lives Up to the Hype With Lots of Humour, Thrills and Great Performances
","*Minor Spoilers Ahead* Peter Parker aka Spider-Man (Tom Holland) is being shepherded by Tony Stark's former head of security Happy Hogan (Jon Favreau) to his debut appearance in Captain America: Civil War. He's overwhelmed but as we know, he rises to the occasion and does an admirable job backing up Tony and his team. He's understandably psyched for his next job with the Avengers but Tony (Robert Downey Jr.) has taken it upon himself to mentor Peter and tells him to acclimate and stay low to the ground till he gets another call for his assistance.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
40,23 April 2018,Mcduff3601,9," Not only the best Spider Man movie but I think the best Superhero movie
","I haven't seen ALL the Marvel superhero movies but as of late I have found them to be boring, lacking in any real characters, even the action sequences seem boring (on average). When Iron Man came out in 2008 I was soooooo stoked to finally be getting a decent super hero movie. Then Marvel repeated themselves over and over and over again.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
41,21 August 2020,shawendra,10," A lot more than I think
",I hope it is a good film but I didnt think this this much good.Actually to my opinion this is greater than far from home.I like his costume and he is really like a teenager.I like Tom Holland acting in this film.I really recommending this and this is in my favourite movie list,/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
42,11 July 2017,Brainscreens,9," Different!
","I love this movie, in my opinion it's better than the amazing spider-man and it's so different than any spider-man, i saw diversity and more excitement and the humor was on point, the story was well told and the graphics were just amazing the character of Peter Parker was charming and funny, you'll enjoy this movie.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
43,8 July 2017,noah52697,8," Spider-Man: Homecoming
","FINALLY!!!! This is the version of Spider-Man that I've been waiting YEARS for. Tom Holland nails both Peter Parker, and Spider-Man so perfectly, giving each of them a distinct personality. Robert Downey Jr. is used sparingly and never intrudes on Spider- Man's movie and even feels like a father figure at some points. Michael Keaton KILLS as the Vulture and gives Marvel one of its greatest villains to date. Everyone else gives there A-game in Marvel's top 5 best movies to date. Yes, there are some jokes that don't land and yes, this does feel like a John Hughes movie with Spider-Man perfectly stuffed in rather than a super-hero movie, but writing is perfect, the story is AMAZING (wink, wink), and overall, it's a well directed, well made movie. Everyone involved should be proud of themselves. So in all, watch it, then watch it again. SIDE NOTE/SPOILER: STAY TIL THE END OF THE CREDITS IF YOU WANT MARVEL TO GIVE YOU THE FINGER. WORTH IT.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
44,18 March 2020,btkb,10," Watch this, it is Worth it!
","It was actually pretty funny, especially Ned.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
45,5 December 2020,draven-34346,10," Perfect.
","I know this is going to anger some people, but I hated toby McGuire as Spiderman. He was a whiny, scrawny little baby. I don't hate those movies but he's just not a good Spiderman. Tom Holland on the other hand, is probably the only Spiderman actor that I will ever rate is completely and utterly perfect. I like the addition of the smart suit and other things that are linked Iron Man, because the connection between Peter and Stark is full of heart.
Keep 'em coming.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
46,5 July 2017,Morten_5,8," Scaled-down, truly witty and surprisingly fresh
","It may seem greedy and a bit stupid doing another Spider-Man reboot so short after the last one, but Homecoming brings something fresh.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
47,6 October 2020,alexhayes-07714,10," BEST SPIDERMAN MOVIE EVER!
","My most favorite actor Tom Holland in this film ayyy :D
Everything about this movie was amazing!",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
48,7 July 2017,tankace,9," On par with the first two Spiderman films.
","Spiderman Homecoming is the sixth film featuring our friendly neighborhood Spiderman and his first solo film in the MCU and I have to tell it right now to pull out of my chest, it is on par with the first two Spiderman films.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
49,7 July 2017,drawlife,9," Welcome back Spider-Man, welcome back.
","I loved Spidey's introduction in Captain America: Civil War, but maybe ten minutes into Spider-Man: Homecoming there is a montage where Peter Parker is doing his Spidey stuff around NY after school with Blitzkrieg Bop playing in the background, and it was at that moment, I finally felt like Spider-Man is truly home.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
50,16 March 2018,invisibleunicornninja,9," This movie is fantastic.
","I saw this movie in theaters and wasn't even looking forward to it that much. I didn't think that it was going to be bad, I just hadn't been carried away by the internet hype before I watched it. This movie was amazing. There is an end credits scene if you didn't already know. Remember to stick around for that if you haven't already scene this movie.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
51,19 October 2019,annamazharas,10," Watch Spidey if you are Marvel Fan
","Okay....The movie is soo spectacular, catchy and amazing.....The clumsy character Parker is still able to steal our hearts.... I admire him...
But...If you are are faithful fan of all the original SpiderMan series, I wouldn't recommend it to you. It's a way different.
So who should watch it??? Marvel fans and young audience, who like everything exploding and sparkling. Enjoy it!",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
52,11 July 2017,jpachar82,10," Third Times the Charm
","How many Spider-Mans can you get to climb the wall and save New York City? Apparently 3. With the original 3 movies with Tobey Maguire putting on the web slinging red and blue costume to save New York City from the evil threat of corporate America, those were pretty good. And then there was Andrew Garfield – battling an electric man and a crazed lizard dude who both were wanting more power. And now, certified fresh from Rotten Tomatoes, Tom Holland is the new friendly neighborhood Spider-Man in Homecoming. Dealing with a threat bigger and badder than ever. Michael Keaton does an incredible job portraying a mechanical flying bird stealing from none other than Tony Stark and the Avengers. Let's rewind a bit, we were introduced to Spider-Man towards the middle of Captain America: Civil War when a battle was looming between the Avengers and the Captain and his team because of a threat to expose the existence of the superheroes for what they truly are. Now let's come back to this movie, leading an all-star cast Tom Holland is the new face of the web-slinging, crime fighting superhero who has to come to terms of his identity and how to save humanity and New York City. I wonder what's going to happen next in the new chapter of the friendly neighborhood Spider-Man.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
53,20 January 2018,Genti25,10," Marvel know their stuff
","I am a DC fan at heart, but Marvel since 2008 has been killing the game with one incredible movie after another, and Spider-Man: Homecoming is no exception. 
Tom Holland does a fantastic job as Spidey and especially as Peter. The inclusion of Tony Stark does not feel forced at all, and no one can actually complain about seeing more of Robert Downey Jr, as Tony and Iron Man.
This is the best comic book movie of 2017 in my opinion, it has great action and a good story. Everything is well done and I can't wait for the sequel.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
54,7 July 2017,subxerogravity,9," Tom Holland is the best Spider-Man, Yet!
","The same way Christopher Nolan's Dark Knight was a realistic approach to Batman, Homecoming gives us the most realistic idea of what a friendly neighborhood Spider-Man should be, and it was not a dark image, just a real one. He made mistakes while proving his worth and it was not all about epic battles and high dramatics. A lot of the action felt so down to Earth while still being very impressive.",/review/rw3813393/?ref_=tt_urv,SpiderMan_Homecoming_2017
